nominal,data,curs,cdx
1,7/3/2013,32.9475,Доллар США
1,7/2/2013,32.8517,Доллар США
1,6/29/2013,32.7090,Доллар США
1,6/28/2013,32.8766,Доллар США
1,6/27/2013,32.8876,Доллар США
1,6/26/2013,32.7140,Доллар США
1,6/25/2013,32.9097,Доллар США
1,6/22/2013,32.7433,Доллар США
1,6/21/2013,32.7041,Доллар США
1,6/20/2013,32.1201,Доллар США
1,6/19/2013,31.8824,Доллар США
1,6/18/2013,31.6790,Доллар США
1,6/15/2013,31.8029,Доллар США
1,6/14/2013,32.3467,Доллар США
1,6/12/2013,32.3951,Доллар США
1,6/11/2013,32.3246,Доллар США
1,6/8/2013,32.2397,Доллар США
1,6/7/2013,32.1385,Доллар США
1,6/6/2013,31.9816,Доллар США
1,6/5/2013,31.8344,Доллар США
1,6/4/2013,32.0487,Доллар США
1,6/1/2013,31.7979,Доллар США
1,5/31/2013,31.5893,Доллар США
1,5/30/2013,31.5203,Доллар США
1,5/29/2013,31.3784,Доллар США
1,5/28/2013,31.3025,Доллар США
1,5/25/2013,31.3164,Доллар США
1,5/24/2013,31.4711,Доллар США
1,5/23/2013,31.2280,Доллар США
1,5/22/2013,31.1770,Доллар США
1,5/21/2013,31.3406,Доллар США
1,5/18/2013,31.3931,Доллар США
1,5/17/2013,31.4166,Доллар США
1,5/16/2013,31.4281,Доллар США
1,5/15/2013,31.2778,Доллар США
1,5/14/2013,31.3777,Доллар США
1,5/9/2013,31.0829,Доллар США
1,5/8/2013,31.0789,Доллар США
1,5/7/2013,31.0839,Доллар США
1,5/1/2013,31.0433,Доллар США
1,4/30/2013,31.2559,Доллар США
1,4/27/2013,31.2196,Доллар США
1,4/26/2013,31.3169,Доллар США
1,4/25/2013,31.5917,Доллар США
1,4/24/2013,31.6414,Доллар США
1,4/23/2013,31.5664,Доллар США
1,4/20/2013,31.4605,Доллар США
1,4/19/2013,31.7151,Доллар США
1,4/18/2013,31.2320,Доллар США
1,4/17/2013,31.4512,Доллар США
1,4/16/2013,31.3051,Доллар США
1,4/13/2013,30.9308,Доллар США
1,4/12/2013,30.8814,Доллар США
1,4/11/2013,31.0036,Доллар США
1,4/10/2013,31.2086,Доллар США
1,4/9/2013,31.6144,Доллар США
1,4/6/2013,31.6207,Доллар США
1,4/5/2013,31.7203,Доллар США
1,4/4/2013,31.3918,Доллар США
1,4/3/2013,31.1178,Доллар США
1,4/2/2013,31.1093,Доллар США
1,3/30/2013,31.0834,Доллар США
1,3/29/2013,30.9962,Доллар США
1,3/28/2013,30.8630,Доллар США
1,3/27/2013,30.8734,Доллар США
1,3/26/2013,30.7585,Доллар США
1,3/23/2013,30.9325,Доллар США
1,3/22/2013,30.8923,Доллар США
1,3/21/2013,30.9446,Доллар США
1,3/20/2013,30.8285,Доллар США
1,3/19/2013,30.8908,Доллар США
1,3/16/2013,30.7196,Доллар США
1,3/15/2013,30.7769,Доллар США
1,3/14/2013,30.7209,Доллар США
1,3/13/2013,30.7499,Доллар США
1,3/12/2013,30.7576,Доллар США
1,3/8/2013,30.7628,Доллар США
1,3/7/2013,30.6214,Доллар США
1,3/6/2013,30.6963,Доллар США
1,3/5/2013,30.7870,Доллар США
1,3/2/2013,30.6381,Доллар США
1,3/1/2013,30.5124,Доллар США
1,2/28/2013,30.6202,Доллар США
1,2/27/2013,30.5889,Доллар США
1,2/26/2013,30.3368,Доллар США
1,2/23/2013,30.3596,Доллар США
1,2/22/2013,30.2337,Доллар США
1,2/21/2013,30.0502,Доллар США
1,2/20/2013,30.1277,Доллар США
1,2/19/2013,30.1258,Доллар США
1,2/16/2013,30.1139,Доллар США
1,2/15/2013,30.0773,Доллар США
1,2/14/2013,30.0692,Доллар США
1,2/13/2013,30.1713,Доллар США
1,2/12/2013,30.1590,Доллар США
1,2/9/2013,30.1575,Доллар США
1,2/8/2013,30.0496,Доллар США
1,2/7/2013,29.9598,Доллар США
1,2/6/2013,30.1231,Доллар США
1,2/5/2013,29.9251,Доллар США
1,2/2/2013,29.9966,Доллар США
1,2/1/2013,30.0161,Доллар США
1,1/31/2013,30.0277,Доллар США
1,1/30/2013,30.1513,Доллар США
1,1/29/2013,30.0782,Доллар США
1,1/26/2013,30.0451,Доллар США
1,1/25/2013,30.1648,Доллар США
1,1/24/2013,30.2292,Доллар США
1,1/23/2013,30.1950,Доллар США
1,1/22/2013,30.2970,Доллар США
1,1/19/2013,30.2065,Доллар США
1,1/18/2013,30.3431,Доллар США
1,1/17/2013,30.3399,Доллар США
1,1/16/2013,30.2556,Доллар США
1,1/15/2013,30.2607,Доллар США
1,1/12/2013,30.2537,Доллар США
1,1/11/2013,30.3650,Доллар США
1,1/10/2013,30.4215,Доллар США
1,12/30/2012,30.3727,Доллар США
1,12/29/2012,30.3727,Доллар США
1,12/28/2012,30.4808,Доллар США
1,12/27/2012,30.6150,Доллар США
1,12/26/2012,30.5926,Доллар США
1,12/25/2012,30.8046,Доллар США
1,12/22/2012,30.7194,Доллар США
1,12/21/2012,30.7592,Доллар США
1,12/20/2012,30.7606,Доллар США
1,12/19/2012,30.9859,Доллар США
1,12/18/2012,30.7696,Доллар США
1,12/15/2012,30.6892,Доллар США
1,12/14/2012,30.6034,Доллар США
1,12/13/2012,30.7321,Доллар США
1,12/12/2012,30.7506,Доллар США
1,12/11/2012,30.8686,Доллар США
1,12/8/2012,30.9670,Доллар США
